-76.68819076917484, -66.25988453972953, -29.260608650156556
414.23346490153165, -16.468694257754393, 529.3880712428842
371.65532419164936, 371.65532419164936, 0.0
525.6, 0.0, 0.0
0.0, 0.0, 525.6
465.8655373392931, -50.690089114387646, 966.9887017999658
345.5375044356159, 429.4042037072636, 474.7129261635442
538.0222291791596, -7.162264254388305, 438.2407017801028
39.32715939060557, -0.8256686780252238, 1032.221041199624
371.65532419164936, 0.0, 1422.8553241916493
444.73906073591684, 316.7054185940492, 971.6155518476884
461.3531857214861, -97.99289622764583, 941.9060588821951
-59.812287771135274, -54.96530139127502, 1606.5608526099181
365.61601643266, -5.872867876295857, 1982.6883562152173
383.0524149397377, 417.93223572787144, 1562.2195448835132
548.0688083387715, -73.49488862432591, 1622.6472805370852
0.0, 525.6, 0.0
362.2805410599948, 411.7641212556906, 397.3495386800566
371.65532419164936, 897.2553241916494, 0.0
550.0987535873595, 519.4741910247758, -56.55380131748346
-43.1210580577303, 467.0307724170292, 470.714721704747
458.62768646324866, 432.3721329408331, 960.782146651183
371.65532419164936, 897.2553241916494, 525.6
432.1633909765043, 534.7023229064596, 560.8759133710491
-15.920266194586702, 452.6691292397967, 1058.2954566989026
406.8799739326644, 449.88890174404526, 1546.6103022188572
370.8680903621341, 965.4689400719936, 1057.3163648940852
484.9156136297338, 448.36539293689924, 933.5653814686336
-15.85004485962422, 470.6011129320026, 1593.4260995171844
423.5538189052569, 524.4756877971215, -8.547200594302296
285.5066351059136, 959.2232190037087, 1579.6428687599234
483.5995142352138, 609.8561957113222, 1486.1000746816478
25.850292670550857, 1088.4395380861524, -88.18606562493636
371.65532419164936, 1051.2, 371.65532419164936
497.20711816936256, 1544.9580275550509, -7.920851459477703
572.2767949277827, 1033.3993156794954, 85.13460811044581
0.0, 1051.2, 525.6
497.95128603915384, 1134.9542205490884, 892.0699082886935
371.65532419164936, 1422.8553241916493, 525.6
553.5486041513619, 986.3902909390208, 544.5020235593286
169.540035459759, 1016.6612340618698, 1072.8094233779123
299.6252360678253, 968.6886409034328, 1554.3550185363035
371.65532419164936, 1422.8553241916493, 1051.2
482.9301876267348, 1088.9592323410475, 1032.9446469878294
0.0, 1051.2, 1576.8000000000002
369.4438977891815, 994.2648072353401, 1910.3162353642194
371.65532419164936, 1422.8553241916493, 1576.8000000000002
525.6, 1051.2, 1576.8000000000002
0.0, 1576.8000000000002, 0.0
286.1523214561693, 1502.995283115282, 516.9419478429678
356.5597564941505, 16.12024167707885, -39.11731687825228
468.83373342350666, 1598.674307905936, 48.66853996861934
-20.087557455609485, 1563.365834083481, 434.84428891213986
371.65532419164936, 1576.8000000000002, 897.2553241916494
371.65532419164936, 1948.4553241916497, 525.6
529.5305525522597, 1576.2921852767156, 532.1906578938878
85.32635373821694, 1588.1253900183824, 1042.0787052284966
371.65532419164936, 1576.8000000000002, 1422.8553241916493
455.5999474389465, 1910.750868249713, 976.7463489188036
337.71350627657546, 1499.1648778668332, 1088.7551475462394
-29.722260186701504, 1538.9468199685557, 1565.2382607317916
371.65532419164936, 1576.8000000000002, 1948.4553241916497
353.0583438468021, 1925.6447066050061, 1499.0559313414774
416.9377135072105, 1478.4553188146149, 1577.3947261383687
528.5871561068561, -59.68933318110011, -49.819962307002626
887.7341840525955, -97.24872156941515, 469.5882951599108
996.6764185237823, 463.66973427880475, 23.20495874774167
1032.8928726546487, 55.973428621076096, 79.67475100564019
525.6, 0.0, 525.6
897.2553241916494, 0.0, 897.2553241916494
897.2553241916494, 371.65532419164936, 525.6
1014.4976826968472, -66.84077245978406, 528.0724046242015
442.7740405271621, -68.30600676456464, 1017.9073901992001
897.2553241916494, 0.0, 1422.8553241916493
897.2553241916494, 371.65532419164936, 1051.2
1051.2, 0.0, 1051.2
518.4052370230334, -36.47771592333828, 1581.146897604733
897.2553241916494, 0.0, 1948.4553241916497
897.2553241916494, 371.65532419164936, 1576.8000000000002
905.0535876902882, -14.373363312295602, 1590.9820913744238
525.6, 525.6, 0.0
987.3019803499716, 464.16585936137886, 366.71576337468076
897.2553241916494, 897.2553241916494, 0.0
1132.8651969361915, 441.24928425397854, 40.85861224858965
525.6, 525.6, 525.6
816.603624998266, 443.65282398899234, 918.0358939478309
926.288419805913, 944.759069766047, 582.7264979013787
1120.2333739993296, 535.6509532717366, 611.3387972770938
519.4565388327773, 516.7839795957714, 1013.9545714554008
993.724719037496, 434.27776782603735, 1444.6504613507063
897.2553241916494, 897.2553241916494, 1051.2
1051.2, 525.6, 1051.2
532.6016118491565, 604.2652894322327, 1479.0805070226695
953.6877208444761, 433.63693233107495, 61.35101345414205
928.2499128598303, 900.9000396650271, 1573.0587607099133
1100.6251362996516, 453.1577707335024, 1587.831600963392
611.7523048248489, 1081.0976422745307, 124.36950194420484
987.5977064095127, 1096.98799442303, 437.83978475283084
852.9897438477766, 1573.227204516291, -62.73159605506652
1051.2, 1051.2, 0.0
583.8896678414086, 982.1767611236901, 470.68946791848265
941.4876771676181, 1019.5972071848909, 942.6745482173994
854.410758666108, 1509.620670674658, 482.4358771249893
1051.2, 1051.2, 525.6
525.6, 1051.2, 1051.2
1020.3512610985889, 1087.6148897983542, 1438.5780051996855
885.0846281114682, 1488.9389020026179, 1040.999589717209
1027.3686240475574, 1024.0733418431178, 1048.2262515219963
441.89054970407665, 1069.9136686696481, 1542.3932135938048
924.4931910163683, 877.6375242497476, 1994.0065453753793
979.4330169796782, 1480.1951290879165, 1657.0018738372876
1024.9097245628411, 1104.6690029273407, 1439.6785641907688
